Var1_ 1	Var1_ 2	Var1_ 3	Var1_ 4	Var1_ 5	Var1_ 6	Var1_ 7	Var1_ 8	Var1_ 9	Var1_10
10	1.357	3	0.71	2.16	0.64	1	1	1	2.326
10	1.301	3	0.71	2.18	0.64	1	1	1	2.448
10	1.282	3	0.71	2.2	0.64	1	1	1	2.358
10	1.31	3	0.71	2.22	0.64	1	1	1	2.341
10	1.358	3	0.71	2.24	0.64	1	1	1	2.445
10	1.437	3	0.71	2.26	0.64	1	1	1	2.264
10	1.594	3	0.71	2.28	0.64	1	1	1	2.514
10	1.923	3	0.71	2.3	0.64	1	1	1	2.443
10	2.545	3	0.71	2.32	0.64	1	1	1	2.389
10	3.283	3	0.71	2.34	0.64	1	1	1	2.373
10	2.951	3	0.71	2.36	0.64	1	1	1	2.282
10	2.174	3	0.71	2.38	0.64	1	1	1	2.398
10	1.73	3	0.71	2.4	0.64	1	1	1	2.401
10	1.517	3	0.71	2.42	0.64	1	1	1	2.39
10	1.412	3	0.71	2.44	0.64	1	1	1	2.384
10	1.332	3	0.71	2.46	0.64	1	1	1	2.345
10	1.309	3	0.71	2.48	0.64	1	1	1	2.368
10	1.367	3	0.71	2.5	0.64	1	1	1	2.333
10	1.502	3	0.71	2.52	0.64	1	1	1	2.394
10	1.713	3	0.71	2.54	0.64	1	1	1	2.33
10	2.165	3	0.71	2.56	0.64	1	1	1	2.393
10	1.549	3	0.71	2.58	0.64	1	1	1	2.455
10	1.409	3	0.71	2.6	0.64	1	1	1	2.529
10	1.464	3	0.71	2.62	0.64	1	1	1	2.357
10	1.19	3	0.71	2.64	0.64	1	1	1	2.573
10	1.194	3	0.71	2.66	0.64	1	1	1	2.491
10	1.131	3	0.71	2.68	0.64	1	1	1	2.436
10	1.129	3	0.71	2.7	0.64	1	1	1	2.342
10	1.131	3	0.71	2.72	0.64	1	1	1	2.498
10	1.155	3	0.71	2.74	0.64	1	1	1	2.302
10	1.527	3	0.71	2.76	0.64	1	1	1	2.453
10	1.2	3	0.71	2.78	0.64	1	1	1	2.273
10	1.281	3	0.71	2.8	0.64	1	1	1	2.478
10	1.391	3	0.71	2.82	0.64	1	1	1	2.333
10	1.709	3	0.71	2.84	0.64	1	1	1	2.288
10	2.167	3	0.71	2.86	0.64	1	1	1	2.303
10	1.821	3	0.71	2.88	0.64	1	1	1	2.268
10	1.614	3	0.71	2.9	0.64	1	1	1	2.417
10	1.261	3	0.71	2.92	0.64	1	1	1	2.521
10	1.193	3	0.71	2.94	0.64	1	1	1	2.42
10	1.152	3	0.71	2.96	0.64	1	1	1	2.338
10	1.141	3	0.71	2.98	0.64	1	1	1	2.413
10	1.152	3	0.71	3	0.64	1	1	1	2.325
10	3.001	3	0.71	-0.1	0.66	1	1	1	2.504
10	3.045	3	0.71	-0.08	0.66	1	1	1	2.392
10	3.105	3	0.71	-0.06	0.66	1	1	1	2.451
10	3.137	3	0.71	-0.04	0.66	1	1	1	2.329
10	3.088	3	0.71	-0.02	0.66	1	1	1	2.449
10	3.08	3	0.71	0	0.66	1	1	1	2.223
10	3.126	3	0.71	0.02	0.66	1	1	1	2.459
10	3.227	3	0.71	0.04	0.66	1	1	1	2.34
10	3.24	3	0.71	0.06	0.66	1	1	1	2.326
10	3.221	3	0.71	0.08	0.66	1	1	1	2.404
10	3.234	3	0.71	0.1	0.66	1	1	1	2.39
10	3.285	3	0.71	0.12	0.66	1	1	1	2.422
10	3.28	3	0.71	0.14	0.66	1	1	1	2.411
10	3.192	3	0.71	0.16	0.66	1	1	1	2.26
10	3.149	3	0.71	0.18	0.66	1	1	1	2.432
10	3.19	3	0.71	0.2	0.66	1	1	1	2.423
10	3.337	3	0.71	0.22	0.66	1	1	1	2.271
10	3.394	3	0.71	0.24	0.66	1	1	1	2.382
10	3.532	3	0.71	0.26	0.66	1	1	1	2.401
10	3.696	3	0.71	0.28	0.66	1	1	1	2.372
10	3.866	3	0.71	0.3	0.66	1	1	1	2.425
10	3.921	3	0.71	0.32	0.66	1	1	1	2.376
10	3.891	3	0.71	0.34	0.66	1	1	1	2.387
10	3.813	3	0.71	0.36	0.66	1	1	1	2.407
10	3.834	3	0.71	0.38	0.66	1	1	1	2.538
10	3.964	3	0.71	0.4	0.66	1	1	1	2.551
10	3.958	3	0.71	0.42	0.66	1	1	1	2.311
10	3.955	3	0.71	0.44	0.66	1	1	1	2.497
10	4.001	3	0.71	0.46	0.66	1	1	1	2.366
10	4.082	3	0.71	0.48	0.66	1	1	1	2.469
10	4.132	3	0.71	0.5	0.66	1	1	1	2.219
10	4.143	3	0.71	0.52	0.66	1	1	1	2.267
10	4.119	3	0.71	0.54	0.66	1	1	1	2.385
10	4.113	3	0.71	0.56	0.66	1	1	1	2.316
10	4.109	3	0.71	0.58	0.66	1	1	1	2.442
10	4.12	3	0.71	0.6	0.66	1	1	1	2.269
10	4.097	3	0.71	0.62	0.66	1	1	1	2.389
10	4.058	3	0.71	0.64	0.66	1	1	1	2.306
10	3.984	3	0.71	0.66	0.66	1	1	1	2.319
10	3.916	3	0.71	0.68	0.66	1	1	1	2.417
10	3.762	3	0.71	0.7	0.66	1	1	1	2.442
10	3.627	3	0.71	0.72	0.66	1	1	1	2.383
10	3.523	3	0.71	0.74	0.66	1	1	1	2.43
10	3.392	3	0.71	0.76	0.66	1	1	1	2.538
10	3.38	3	0.71	0.78	0.66	1	1	1	2.347
10	3.344	3	0.71	0.8	0.66	1	1	1	2.379
10	3.239	3	0.71	0.82	0.66	1	1	1	2.215
10	3.002	3	0.71	0.84	0.66	1	1	1	2.447
10	2.965	3	0.71	0.86	0.66	1	1	1	2.312
10	2.941	3	0.71	0.88	0.66	1	1	1	2.343
10	2.991	3	0.71	0.9	0.66	1	1	1	2.461
10	3.039	3	0.71	0.92	0.66	1	1	1	2.356
10	3.096	3	0.71	0.94	0.66	1	1	1	2.538
10	3.245	3	0.71	0.96	0.66	1	1	1	2.412
10	3.476	3	0.71	0.98	0.66	1	1	1	2.371
10	3.636	3	0.71	1	0.66	1	1	1	2.503
10	3.624	3	0.71	1.02	0.66	1	1	1	2.32
10	3.665	3	0.71	1.04	0.66	1	1	1	2.444
10	3.703	3	0.71	1.06	0.66	1	1	1	2.566
10	3.739	3	0.71	1.08	0.66	1	1	1	2.45
10	3.791	3	0.71	1.1	0.66	1	1	1	2.577
10	3.768	3	0.71	1.12	0.66	1	1	1	2.355
10	3.691	3	0.71	1.14	0.66	1	1	1	2.384
10	3.631	3	0.71	1.16	0.66	1	1	1	2.545
10	3.552	3	0.71	1.18	0.66	1	1	1	2.429
10	3.536	3	0.71	1.2	0.66	1	1	1	2.398
10	3.459	3	0.71	1.22	0.66	1	1	1	2.411
10	3.34	3	0.71	1.24	0.66	1	1	1	2.507
10	3.136	3	0.71	1.26	0.66	1	1	1	2.469
10	2.912	3	0.71	1.28	0.66	1	1	1	2.368
10	2.65	3	0.71	1.3	0.66	1	1	1	2.507
10	2.487	3	0.71	1.32	0.66	1	1	1	2.331
10	2.288	3	0.71	1.34	0.66	1	1	1	2.44
10	2.132	3	0.71	1.36	0.66	1	1	1	2.493
10	2.02	3	0.71	1.38	0.66	1	1	1	2.461
10	1.93	3	0.71	1.4	0.66	1	1	1	2.481
10	1.919	3	0.71	1.42	0.66	1	1	1	2.438
10	2.021	3	0.71	1.44	0.66	1	1	1	2.417
10	2.005	3	0.71	1.46	0.66	1	1	1	2.36
10	2.104	3	0.71	1.48	0.66	1	1	1	2.231
10	2.19	3	0.71	1.5	0.66	1	1	1	2.328
10	2.362	3	0.71	1.52	0.66	1	1	1	2.369
10	2.589	3	0.71	1.54	0.66	1	1	1	2.357
10	2.817	3	0.71	1.56	0.66	1	1	1	2.411
10	2.796	3	0.71	1.58	0.66	1	1	1	2.471
10	2.718	3	0.71	1.6	0.66	1	1	1	2.382
10	2.562	3	0.71	1.62	0.66	1	1	1	2.427
10	2.393	3	0.71	1.64	0.66	1	1	1	2.435
10	2.274	3	0.71	1.66	0.66	1	1	1	2.447
10	2.182	3	0.71	1.68	0.66	1	1	1	2.354
10	2.124	3	0.71	1.7	0.66	1	1	1	2.504
10	2.131	3	0.71	1.72	0.66	1	1	1	2.273
10	2.241	3	0.71	1.74	0.66	1	1	1	2.368
10	2.426	3	0.71	1.76	0.66	1	1	1	2.312
10	2.648	3	0.71	1.78	0.66	1	1	1	2.497
10	2.791	3	0.71	1.8	0.66	1	1	1	2.398
10	2.573	3	0.71	1.82	0.66	1	1	1	2.406
10	2.173	3	0.71	1.84	0.66	1	1	1	2.3
10	1.982	3	0.71	1.86	0.66	1	1	1	2.455
10	1.774	3	0.71	1.88	0.66	1	1	1	2.425
10	1.694	3	0.71	1.9	0.66	1	1	1	2.336
10	1.629	3	0.71	1.92	0.66	1	1	1	2.389
10	1.648	3	0.71	1.94	0.66	1	1	1	2.406
10	1.708	3	0.71	1.96	0.66	1	1	1	2.425
10	1.778	3	0.71	1.98	0.66	1	1	1	2.358
10	2.022	3	0.71	2	0.66	1	1	1	2.298
10	1.703	3	0.71	2.02	0.66	1	1	1	2.477
10	1.514	3	0.71	2.04	0.66	1	1	1	2.315
10	1.423	3	0.71	2.06	0.66	1	1	1	2.338
10	1.475	3	0.71	2.08	0.66	1	1	1	2.441
10	1.555	3	0.71	2.1	0.66	1	1	1	2.299
10	1.738	3	0.71	2.12	0.66	1	1	1	2.393
10	1.419	3	0.71	2.14	0.66	1	1	1	2.301
10	1.381	3	0.71	2.16	0.66	1	1	1	2.482
10	1.314	3	0.71	2.18	0.66	1	1	1	2.363
10	1.308	3	0.71	2.2	0.66	1	1	1	2.428
10	1.359	3	0.71	2.22	0.66	1	1	1	2.47
10	1.407	3	0.71	2.24	0.66	1	1	1	2.342
10	1.511	3	0.71	2.26	0.66	1	1	1	2.268
10	1.713	3	0.71	2.28	0.66	1	1	1	2.374
10	2.119	3	0.71	2.3	0.66	1	1	1	2.367
10	2.832	3	0.71	2.32	0.66	1	1	1	2.482
10	3.312	3	0.71	2.34	0.66	1	1	1	2.324
10	2.711	3	0.71	2.36	0.66	1	1	1	2.398
10	2.032	3	0.71	2.38	0.66	1	1	1	2.362
10	1.674	3	0.71	2.4	0.66	1	1	1	2.452
10	1.498	3	0.71	2.42	0.66	1	1	1	2.437
10	1.406	3	0.71	2.44	0.66	1	1	1	2.314
10	1.346	3	0.71	2.46	0.66	1	1	1	2.229
10	1.339	3	0.71	2.48	0.66	1	1	1	2.533
10	1.449	3	0.71	2.5	0.66	1	1	1	2.366
10	1.553	3	0.71	2.52	0.66	1	1	1	2.44
10	1.88	3	0.71	2.54	0.66	1	1	1	2.361
10	2.029	3	0.71	2.56	0.66	1	1	1	2.434
10	1.506	3	0.71	2.58	0.66	1	1	1	2.423
10	1.363	3	0.71	2.6	0.66	1	1	1	2.408
10	1.427	3	0.71	2.62	0.66	1	1	1	2.28
10	1.194	3	0.71	2.64	0.66	1	1	1	2.331
10	1.212	3	0.71	2.66	0.66	1	1	1	2.473
10	1.14	3	0.71	2.68	0.66	1	1	1	2.477
10	1.135	3	0.71	2.7	0.66	1	1	1	2.372
10	1.142	3	0.71	2.72	0.66	1	1	1	2.371
10	1.188	3	0.71	2.74	0.66	1	1	1	2.428
10	1.402	3	0.71	2.76	0.66	1	1	1	2.249
10	1.219	3	0.71	2.78	0.66	1	1	1	2.394
10	1.334	3	0.71	2.8	0.66	1	1	1	2.463
10	1.526	3	0.71	2.82	0.66	1	1	1	2.4
10	1.843	3	0.71	2.84	0.66	1	1	1	2.588
10	2.172	3	0.71	2.86	0.66	1	1	1	2.608
10	1.771	3	0.71	2.88	0.66	1	1	1	2.613
10	1.415	3	0.71	2.9	0.66	1	1	1	2.309
10	1.251	3	0.71	2.92	0.66	1	1	1	2.354
10	1.189	3	0.71	2.94	0.66	1	1	1	2.465
10	1.158	3	0.71	2.96	0.66	1	1	1	2.354
10	1.15	3	0.71	2.98	0.66	1	1	1	2.347
10	1.168	3	0.71	3	0.66	1	1	1	2.37
10	3.133	3	0.71	-0.1	0.68	1	1	1	2.308
10	3.195	3	0.71	-0.08	0.68	1	1	1	2.37
10	3.216	3	0.71	-0.06	0.68	1	1	1	2.404
10	3.204	3	0.71	-0.04	0.68	1	1	1	2.384
10	3.196	3	0.71	-0.02	0.68	1	1	1	2.431
10	3.182	3	0.71	0	0.68	1	1	1	2.386
10	3.23	3	0.71	0.02	0.68	1	1	1	2.443
10	3.284	3	0.71	0.04	0.68	1	1	1	2.273
10	3.356	3	0.71	0.06	0.68	1	1	1	2.321
10	3.397	3	0.71	0.08	0.68	1	1	1	2.244
10	3.377	3	0.71	0.1	0.68	1	1	1	2.337
10	3.329	3	0.71	0.12	0.68	1	1	1	2.432
10	3.297	3	0.71	0.14	0.68	1	1	1	2.39
10	3.297	3	0.71	0.16	0.68	1	1	1	2.318
10	3.369	3	0.71	0.18	0.68	1	1	1	2.341
10	3.499	3	0.71	0.2	0.68	1	1	1	2.472
10	3.599	3	0.71	0.22	0.68	1	1	1	2.483
10	3.701	3	0.71	0.24	0.68	1	1	1	2.324
10	3.841	3	0.71	0.26	0.68	1	1	1	2.282
10	4.014	3	0.71	0.28	0.68	1	1	1	2.362
10	4.096	3	0.71	0.3	0.68	1	1	1	2.311
10	4.117	3	0.71	0.32	0.68	1	1	1	2.228
10	4.082	3	0.71	0.34	0.68	1	1	1	2.349
10	4.048	3	0.71	0.36	0.68	1	1	1	2.328
10	4.087	3	0.71	0.38	0.68	1	1	1	2.287
10	4.165	3	0.71	0.4	0.68	1	1	1	2.449
10	4.158	3	0.71	0.42	0.68	1	1	1	2.446
10	4.172	3	0.71	0.44	0.68	1	1	1	2.373
10	4.197	3	0.71	0.46	0.68	1	1	1	2.441
10	4.257	3	0.71	0.48	0.68	1	1	1	2.3
10	4.316	3	0.71	0.5	0.68	1	1	1	2.43
10	4.318	3	0.71	0.52	0.68	1	1	1	2.311
10	4.327	3	0.71	0.54	0.68	1	1	1	2.328
10	4.287	3	0.71	0.56	0.68	1	1	1	2.299
10	4.329	3	0.71	0.58	0.68	1	1	1	2.402
10	4.306	3	0.71	0.6	0.68	1	1	1	2.325
10	4.274	3	0.71	0.62	0.68	1	1	1	2.399
10	4.238	3	0.71	0.64	0.68	1	1	1	2.271
10	4.194	3	0.71	0.66	0.68	1	1	1	2.27
10	4.061	3	0.71	0.68	0.68	1	1	1	2.314
10	3.898	3	0.71	0.7	0.68	1	1	1	2.428
10	3.779	3	0.71	0.72	0.68	1	1	1	2.383
10	3.675	3	0.71	0.74	0.68	1	1	1	2.358
10	3.587	3	0.71	0.76	0.68	1	1	1	2.267
10	3.549	3	0.71	0.78	0.68	1	1	1	2.432
10	3.488	3	0.71	0.8	0.68	1	1	1	2.445
10	3.357	3	0.71	0.82	0.68	1	1	1	2.244
10	3.168	3	0.71	0.84	0.68	1	1	1	2.384
10	3.13	3	0.71	0.86	0.68	1	1	1	2.386
10	3.181	3	0.71	0.88	0.68	1	1	1	2.309
10	3.213	3	0.71	0.9	0.68	1	1	1	2.277
10	3.289	3	0.71	0.92	0.68	1	1	1	2.437
10	3.325	3	0.71	0.94	0.68	1	1	1	2.365
10	3.491	3	0.71	0.96	0.68	1	1	1	2.301
10	3.765	3	0.71	0.98	0.68	1	1	1	2.355
10	3.793	3	0.71	1	0.68	1	1	1	2.393
10	3.841	3	0.71	1.02	0.68	1	1	1	2.437
10	3.907	3	0.71	1.04	0.68	1	1	1	2.339
10	3.927	3	0.71	1.06	0.68	1	1	1	2.3
10	3.956	3	0.71	1.08	0.68	1	1	1	2.399
10	3.93	3	0.71	1.1	0.68	1	1	1	2.377
10	3.866	3	0.71	1.12	0.68	1	1	1	2.241
10	3.792	3	0.71	1.14	0.68	1	1	1	2.309
10	3.731	3	0.71	1.16	0.68	1	1	1	2.304
10	3.681	3	0.71	1.18	0.68	1	1	1	2.303
10	3.625	3	0.71	1.2	0.68	1	1	1	2.31
10	3.532	3	0.71	1.22	0.68	1	1	1	2.434
10	3.354	3	0.71	1.24	0.68	1	1	1	2.347
10	3.097	3	0.71	1.26	0.68	1	1	1	2.387
10	2.881	3	0.71	1.28	0.68	1	1	1	2.384
10	2.719	3	0.71	1.3	0.68	1	1	1	2.276
10	2.473	3	0.71	1.32	0.68	1	1	1	2.525
10	2.291	3	0.71	1.34	0.68	1	1	1	2.351
10	2.16	3	0.71	1.36	0.68	1	1	1	2.399
10	2.058	3	0.71	1.38	0.68	1	1	1	2.451
10	1.996	3	0.71	1.4	0.68	1	1	1	2.457
10	2.03	3	0.71	1.42	0.68	1	1	1	2.341
10	2.08	3	0.71	1.44	0.68	1	1	1	2.383
10	2.111	3	0.71	1.46	0.68	1	1	1	2.358
10	2.22	3	0.71	1.48	0.68	1	1	1	2.39
10	2.342	3	0.71	1.5	0.68	1	1	1	2.533
10	2.526	3	0.71	1.52	0.68	1	1	1	2.354
10	2.754	3	0.71	1.54	0.68	1	1	1	2.336
10	2.87	3	0.71	1.56	0.68	1	1	1	2.512
10	2.84	3	0.71	1.58	0.68	1	1	1	2.348
10	2.723	3	0.71	1.6	0.68	1	1	1	2.325
10	2.576	3	0.71	1.62	0.68	1	1	1	2.455
10	2.422	3	0.71	1.64	0.68	1	1	1	2.451
10	2.315	3	0.71	1.66	0.68	1	1	1	2.414
10	2.251	3	0.71	1.68	0.68	1	1	1	2.517
10	2.224	3	0.71	1.7	0.68	1	1	1	2.343
10	2.275	3	0.71	1.72	0.68	1	1	1	2.341
10	2.398	3	0.71	1.74	0.68	1	1	1	2.367
10	2.601	3	0.71	1.76	0.68	1	1	1	2.319
10	2.817	3	0.71	1.78	0.68	1	1	1	2.498
10	2.741	3	0.71	1.8	0.68	1	1	1	2.425
10	2.392	3	0.71	1.82	0.68	1	1	1	2.379
10	2.136	3	0.71	1.84	0.68	1	1	1	2.28
10	1.923	3	0.71	1.86	0.68	1	1	1	2.501
10	1.787	3	0.71	1.88	0.68	1	1	1	2.447
10	1.708	3	0.71	1.9	0.68	1	1	1	2.405
10	1.683	3	0.71	1.92	0.68	1	1	1	2.313
10	1.706	3	0.71	1.94	0.68	1	1	1	2.286
10	1.755	3	0.71	1.96	0.68	1	1	1	2.231
10	1.944	3	0.71	1.98	0.68	1	1	1	2.346
10	2.062	3	0.71	2	0.68	1	1	1	2.213
10	1.624	3	0.71	2.02	0.68	1	1	1	2.35
10	1.46	3	0.71	2.04	0.68	1	1	1	2.382
10	1.553	3	0.71	2.06	0.68	1	1	1	2.316
10	1.499	3	0.71	2.08	0.68	1	1	1	2.433
10	1.722	3	0.71	2.1	0.68	1	1	1	2.264
10	1.583	3	0.71	2.12	0.68	1	1	1	2.294
10	1.424	3	0.71	2.14	0.68	1	1	1	2.343
10	1.389	3	0.71	2.16	0.68	1	1	1	2.217
10	1.333	3	0.71	2.18	0.68	1	1	1	2.349
10	1.342	3	0.71	2.2	0.68	1	1	1	2.515
10	1.396	3	0.71	2.22	0.68	1	1	1	2.305
10	1.462	3	0.71	2.24	0.68	1	1	1	2.403
10	1.607	3	0.71	2.26	0.68	1	1	1	2.342
10	1.847	3	0.71	2.28	0.68	1	1	1	2.482
10	2.349	3	0.71	2.3	0.68	1	1	1	2.38
10	3.1	3	0.71	2.32	0.68	1	1	1	2.373
10	3.212	3	0.71	2.34	0.68	1	1	1	2.363
10	2.485	3	0.71	2.36	0.68	1	1	1	2.274
10	1.924	3	0.71	2.38	0.68	1	1	1	2.514
10	1.64	3	0.71	2.4	0.68	1	1	1	2.43
10	1.496	3	0.71	2.42	0.68	1	1	1	2.49
10	1.426	3	0.71	2.44	0.68	1	1	1	2.539
10	1.361	3	0.71	2.46	0.68	1	1	1	2.451
10	1.386	3	0.71	2.48	0.68	1	1	1	2.372
10	1.54	3	0.71	2.5	0.68	1	1	1	2.544
10	1.661	3	0.71	2.52	0.68	1	1	1	2.541
10	2.079	3	0.71	2.54	0.68	1	1	1	2.411
10	1.834	3	0.71	2.56	0.68	1	1	1	2.369
10	1.454	3	0.71	2.58	0.68	1	1	1	2.345
10	1.418	3	0.71	2.6	0.68	1	1	1	2.375
10	1.273	3	0.71	2.62	0.68	1	1	1	2.535
10	1.207	3	0.71	2.64	0.68	1	1	1	2.447
10	1.158	3	0.71	2.66	0.68	1	1	1	2.637
10	1.147	3	0.71	2.68	0.68	1	1	1	2.465
10	1.144	3	0.71	2.7	0.68	1	1	1	2.393
10	1.158	3	0.71	2.72	0.68	1	1	1	2.61
10	1.259	3	0.71	2.74	0.68	1	1	1	2.401
10	1.251	3	0.71	2.76	0.68	1	1	1	2.399
10	1.246	3	0.71	2.78	0.68	1	1	1	2.392
10	1.35	3	0.71	2.8	0.68	1	1	1	2.301
10	1.611	3	0.71	2.82	0.68	1	1	1	2.346
10	1.985	3	0.71	2.84	0.68	1	1	1	2.361
10	2.098	3	0.71	2.86	0.68	1	1	1	2.337
10	1.707	3	0.71	2.88	0.68	1	1	1	2.393
10	1.364	3	0.71	2.9	0.68	1	1	1	2.472
10	1.247	3	0.71	2.92	0.68	1	1	1	2.593
10	1.19	3	0.71	2.94	0.68	1	1	1	2.447
10	1.166	3	0.71	2.96	0.68	1	1	1	2.401
10	1.164	3	0.71	2.98	0.68	1	1	1	2.359
10	1.194	3	0.71	3	0.68	1	1	1	2.404
10	3.191	3	0.71	-0.1	0.7	1	1	1	2.284
10	3.229	3	0.71	-0.08	0.7	1	1	1	2.342
10	3.262	3	0.71	-0.06	0.7	1	1	1	2.399
10	3.286	3	0.71	-0.04	0.7	1	1	1	2.502
10	3.288	3	0.71	-0.02	0.7	1	1	1	2.22
10	3.281	3	0.71	0	0.7	1	1	1	2.436
10	3.325	3	0.71	0.02	0.7	1	1	1	2.412
10	3.365	3	0.71	0.04	0.7	1	1	1	2.434
10	3.387	3	0.71	0.06	0.7	1	1	1	2.369
10	3.405	3	0.71	0.08	0.7	1	1	1	2.344
10	3.414	3	0.71	0.1	0.7	1	1	1	2.33
10	3.434	3	0.71	0.12	0.7	1	1	1	2.303
10	3.474	3	0.71	0.14	0.7	1	1	1	2.435
10	3.588	3	0.71	0.16	0.7	1	1	1	2.495
10	3.672	3	0.71	0.18	0.7	1	1	1	2.435
10	3.786	3	0.71	0.2	0.7	1	1	1	2.411
10	3.927	3	0.71	0.22	0.7	1	1	1	2.334
10	4.01	3	0.71	0.24	0.7	1	1	1	2.47
10	4.148	3	0.71	0.26	0.7	1	1	1	2.414
10	4.254	3	0.71	0.28	0.7	1	1	1	2.34
10	4.271	3	0.71	0.3	0.7	1	1	1	2.273
10	4.273	3	0.71	0.32	0.7	1	1	1	2.388
10	4.25	3	0.71	0.34	0.7	1	1	1	2.495
10	4.25	3	0.71	0.36	0.7	1	1	1	2.373
10	4.315	3	0.71	0.38	0.7	1	1	1	2.331
10	4.38	3	0.71	0.4	0.7	1	1	1	2.423
10	4.38	3	0.71	0.42	0.7	1	1	1	2.343
10	4.368	3	0.71	0.44	0.7	1	1	1	2.348
10	4.422	3	0.71	0.46	0.7	1	1	1	2.481
10	4.45	3	0.71	0.48	0.7	1	1	1	2.355
10	4.475	3	0.71	0.5	0.7	1	1	1	2.509
10	4.496	3	0.71	0.52	0.7	1	1	1	2.481
10	4.517	3	0.71	0.54	0.7	1	1	1	2.459
10	4.531	3	0.71	0.56	0.7	1	1	1	2.442
10	4.485	3	0.71	0.58	0.7	1	1	1	2.257
10	4.491	3	0.71	0.6	0.7	1	1	1	2.37
10	4.46	3	0.71	0.62	0.7	1	1	1	2.359
10	4.466	3	0.71	0.64	0.7	1	1	1	2.511
10	4.365	3	0.71	0.66	0.7	1	1	1	2.407
10	4.225	3	0.71	0.68	0.7	1	1	1	2.346
10	4.039	3	0.71	0.7	0.7	1	1	1	2.456
10	3.928	3	0.71	0.72	0.7	1	1	1	2.348
10	3.855	3	0.71	0.74	0.7	1	1	1	2.257
10	3.799	3	0.71	0.76	0.7	1	1	1	2.289
10	3.718	3	0.71	0.78	0.7	1	1	1	2.429
10	3.673	3	0.71	0.8	0.7	1	1	1	2.45
10	3.518	3	0.71	0.82	0.7	1	1	1	2.355
10	3.363	3	0.71	0.84	0.7	1	1	1	2.458
10	3.334	3	0.71	0.86	0.7	1	1	1	2.457
10	3.417	3	0.71	0.88	0.7	1	1	1	2.284
10	3.494	3	0.71	0.9	0.7	1	1	1	2.492
10	3.567	3	0.71	0.92	0.7	1	1	1	2.353
10	3.641	3	0.71	0.94	0.7	1	1	1	2.415
10	3.806	3	0.71	0.96	0.7	1	1	1	2.488
10	3.933	3	0.71	0.98	0.7	1	1	1	2.461
10	3.922	3	0.71	1	0.7	1	1	1	2.224
10	4.055	3	0.71	1.02	0.7	1	1	1	2.478
10	4.129	3	0.71	1.04	0.7	1	1	1	2.225
10	4.106	3	0.71	1.06	0.7	1	1	1	2.419
10	4.097	3	0.71	1.08	0.7	1	1	1	2.437
10	4.038	3	0.71	1.1	0.7	1	1	1	2.389
10	3.978	3	0.71	1.12	0.7	1	1	1	2.43
10	3.915	3	0.71	1.14	0.7	1	1	1	2.533
10	3.873	3	0.71	1.16	0.7	1	1	1	2.418
10	3.825	3	0.71	1.18	0.7	1	1	1	2.26
10	3.728	3	0.71	1.2	0.7	1	1	1	2.39
10	3.569	3	0.71	1.22	0.7	1	1	1	2.526
10	3.324	3	0.71	1.24	0.7	1	1	1	2.452
10	3.087	3	0.71	1.26	0.7	1	1	1	2.435
10	2.918	3	0.71	1.28	0.7	1	1	1	2.477
10	2.71	3	0.71	1.3	0.7	1	1	1	2.289
10	2.485	3	0.71	1.32	0.7	1	1	1	2.325
10	2.36	3	0.71	1.34	0.7	1	1	1	2.316
10	2.181	3	0.71	1.36	0.7	1	1	1	2.437
10	2.119	3	0.71	1.38	0.7	1	1	1	2.411
10	2.113	3	0.71	1.4	0.7	1	1	1	2.425
10	2.242	3	0.71	1.42	0.7	1	1	1	2.455
10	2.186	3	0.71	1.44	0.7	1	1	1	2.238
10	2.269	3	0.71	1.46	0.7	1	1	1	2.366
10	2.356	3	0.71	1.48	0.7	1	1	1	2.374
10	2.517	3	0.71	1.5	0.7	1	1	1	2.344
10	2.7	3	0.71	1.52	0.7	1	1	1	2.284
10	2.907	3	0.71	1.54	0.7	1	1	1	2.247
10	2.944	3	0.71	1.56	0.7	1	1	1	2.34
10	2.878	3	0.71	1.58	0.7	1	1	1	2.29
10	2.746	3	0.71	1.6	0.7	1	1	1	2.193
10	2.574	3	0.71	1.62	0.7	1	1	1	2.337
10	2.471	3	0.71	1.64	0.7	1	1	1	2.295
10	2.359	3	0.71	1.66	0.7	1	1	1	2.37
10	2.319	3	0.71	1.68	0.7	1	1	1	2.419
10	2.319	3	0.71	1.7	0.7	1	1	1	2.372
10	2.412	3	0.71	1.72	0.7	1	1	1	2.343
10	2.566	3	0.71	1.74	0.7	1	1	1	2.414
10	2.803	3	0.71	1.76	0.7	1	1	1	2.296
10	2.905	3	0.71	1.78	0.7	1	1	1	2.218
10	2.682	3	0.71	1.8	0.7	1	1	1	2.382
10	2.319	3	0.71	1.82	0.7	1	1	1	2.306
10	2.095	3	0.71	1.84	0.7	1	1	1	2.375
10	1.912	3	0.71	1.86	0.7	1	1	1	2.351
10	1.828	3	0.71	1.88	0.7	1	1	1	2.352
10	1.745	3	0.71	1.9	0.7	1	1	1	2.51
10	1.751	3	0.71	1.92	0.7	1	1	1	2.438
10	1.783	3	0.71	1.94	0.7	1	1	1	2.431
10	1.852	3	0.71	1.96	0.7	1	1	1	2.397
10	2.061	3	0.71	1.98	0.7	1	1	1	2.408
10	1.95	3	0.71	2	0.7	1	1	1	2.484
10	1.615	3	0.71	2.02	0.7	1	1	1	2.463
10	1.483	3	0.71	2.04	0.7	1	1	1	2.524
10	1.682	3	0.71	2.06	0.7	1	1	1	2.341
